a_reduced_L0,s_reduced_L0,a_over_b,s_over_b,energy_ev_cell
1.0614455557044777,0.2916666668036275,1.061445555206044,0.29166666666666663,0.2524215425842371
1.0614455557044777,0.33333333348986005,1.061445555206044,0.3333333333333333,0.24954504987232085
1.0614455557044777,0.3750000001760926,1.061445555206044,0.375,0.247090139136116
1.0614455557044777,0.41666666686232506,1.061445555206044,0.4166666666666667,0.24521628248503902
1.0614455557044777,0.45833333354855754,1.061445555206044,0.4583333333333333,0.24404282983231695
1.0614455557044777,0.5000000002347901,1.061445555206044,0.5,0.24364339526318446
1.0614455557044777,0.5416666669210226,1.061445555206044,0.5416666666666667,0.24404282983231695
1.0614455557044777,0.583333333607255,1.061445555206044,0.5833333333333333,0.24521628248503902
1.0614455557044777,0.6250000002934876,1.061445555206044,0.625,0.247090139136116
1.0614455557044777,0.6666666669797201,1.061445555206044,0.6666666666666666,0.24954504987232085
1.0614455557044777,0.7083333336659526,1.061445555206044,0.7083333333333334,0.2524215425842371
1.0614455557044777,0.7500000003521852,1.061445555206044,0.75,0.25552868283671515
1.0614455557044777,0.7916666670384176,1.061445555206044,0.7916666666666666,0.2586558445802254
1.0614455557044777,0.8333333337246501,1.061445555206044,0.8333333333333334,0.2615870461070138
1.0614455557044777,0.8750000004108827,1.061445555206044,0.875,0.26411671196834163
1.0614455557044777,0.9166666670971151,1.061445555206044,0.9166666666666666,0.2660653485640587
1.0614455557044777,0.9583333337833476,1.061445555206044,0.9583333333333333,0.2672935596710353
1.0614455557044777,1.0000000004695802,1.061445555206044,1.0,0.2677130405507988
1.1090745229476273,0.0,1.109074522426828,0.0,0.36853179436894123
1.1090745229476273,0.041666666686232506,1.109074522426828,0.041666666666666664,0.3683221431550976
1.1090745229476273,0.08333333337246501,1.109074522426828,0.08333333333333333,0.3677070923755643
1.1090745229476273,0.12500000005869752,1.109074522426828,0.125,0.36672753822287874
1.1090745229476273,0.16666666674493003,1.109074522426828,0.16666666666666666,0.36544893385052646
1.1090745229476273,0.20833333343116253,1.109074522426828,0.20833333333333334,0.36395725637853715
1.1090745229476273,0.25000000011739504,1.109074522426828,0.25,0.36235349186680565
