frame,atoms,n_Si,n_O,composition,group,dft_energy_eV,mace_energy_eV,force_component_RMSE_eV_A,force_component_MAE_eV_A,force_component_max_error_eV_A,source_force_component_RMS_eV_A,source_total_force_norm_eV_A,mace_total_force_norm_eV_A,same_composition_reference_frame,relative_energy_error_eV_atom,Z8_force_component_RMSE_eV_A,Z14_force_component_RMSE_eV_A
1041,8,8,0,Si8O0,Si_only,-5079.32160646508,-37.74869521288007,0.24338694491744692,0.19582030028558842,0.5710867208435484,1.5904136468175112,2.23606797761374e-06,1.4626424656167145e-15,382,0.10661309363415228,,0.24338694491744692
1042,8,8,0,Si8O0,Si_only,-5080.974776398795,-39.11421507558938,0.16710202307385366,0.14451400746658052,0.34099176424058364,0.7037258585606744,1.0000000000287557e-06,7.696856831808123e-16,382,0.14256935250994118,,0.16710202307385366
1043,8,8,0,Si8O0,Si_only,-5079.623963603979,-38.24068710430595,0.2720186214551112,0.20713390532039525,0.6015920230262937,1.2802366044952231,1.0000000003618226e-06,1.1102230246251565e-15,382,0.08290874956834582,,0.2720186214551112
1044,8,8,0,Si8O0,Si_only,-5079.745545301248,-38.183214497156875,0.2758638566949524,0.23411496555991576,0.561327522905449,1.229644027893642,1.4142135617072201e-06,1.0678684938098335e-15,382,0.10529053762060414,,0.2758638566949524
1045,8,8,0,Si8O0,Si_only,-5079.84900666445,-38.40146103052656,0.2578765557014219,0.18913339966531226,0.690171966666433,1.4828771818175805,1.4142135624137618e-06,8.08254562088053e-16,382,0.09094239134962567,,0.2578765557014219
1046,8,8,0,Si8O0,Si_only,-5079.887716901923,-38.498817617832955,0.2289641364272678,0.1792867891604113,0.5274223368324795,0.8732646769682956,1.732050807554585e-06,1.2008898127460164e-15,382,0.08361159762050452,,0.2289641364272678
1047,8,8,0,Si8O0,Si_only,-5080.345172818599,-38.789858662677204,0.3128401527937327,0.25052620187542124,0.7107241725527877,1.039739129607779,1.7320508075866343e-06,1.1102230246251565e-15,382,0.10441345659945167,,0.3128401527937327
1048,8,8,0,Si8O0,Si_only,-5079.091572156128,-37.49682401013356,0.2605191685217827,0.2115696156503958,0.5669601307718216,1.1488731439919364,2.4494897425292603e-06,5.028663855320258e-16,382,0.10934270535848256,,0.2605191685217827
1049,8,8,0,Si8O0,Si_only,-5079.432069317905,-38.108351327390615,0.24300521918845133,0.19997256127046018,0.47024499915780565,1.1825755229332782,1.4142135626100232e-06,4.236704743275018e-16,382,0.07546393592352807,,0.24300521918845133
1050,8,8,0,Si8O0,Si_only,-5079.708620947039,-38.09429552636487,0.18085815272387834,0.138629011537744,0.4541488334587487,1.0060596672790254,1.4142135626689017e-06,8.604508230404938e-16,382,0.11178986469347052,,0.18085815272387834
1051,8,8,0,Si8O0,Si_only,-5078.812270000095,-37.547801914072465,0.2728847545406527,0.20219845569029027,0.6711421590178821,1.4732345633846944,1.000000000139778e-06,6.661338147750939e-16,382,0.06805769786201576,,0.2728847545406527
1052,8,8,0,Si8O0,Si_only,-5081.038402333711,-39.11248651320152,0.36312392717673725,0.312494525184234,0.6871834952771634,1.8511243442572611,9.999999996956888e-07,1.3136335981433192e-15,382,0.1507386646728941,,0.36312392717673725
1053,8,8,0,Si8O0,Si_only,-5079.367630714946,-37.732723165704684,0.21903279345650126,0.1743924836489121,0.5031840412193149,1.5508995215737569,9.999999999177334e-07,1.1102230246251565e-15,382,0.11436263076440145,,0.21903279345650126
1054,8,8,0,Si8O0,Si_only,-5079.854872350821,-38.595719891764716,0.34326380943142976,0.2689326179773122,0.7677666963607643,0.9390485178382912,2.236067977564089e-06,3.6821932062951477e-16,382,0.06739324449125395,,0.34326380943142976
1055,8,8,0,Si8O0,Si_only,-5080.260955347594,-38.69205560517702,0.23961239104421084,0.18654109027909851,0.6363324450146859,0.5074009041863085,2.4494897426949785e-06,6.367167763562643e-16,382,0.106111654911337,,0.23961239104421084
1056,8,8,0,Si8O0,Si_only,-5079.99909405732,-38.5107834887619,0.18734998467466324,0.15400671307276398,0.39482132535828574,0.9685694602557767,1.41421356272778e-06,1.631687946612622e-15,382,0.09603800817894115,,0.18734998467466324
1057,8,8,0,Si8O0,Si_only,-5080.29806773248,-38.89537273466196,0.32459335074527446,0.24410898677148243,0.7412631648522061,1.0437220224408812,2.2887833992611187e-16,1.4486177091987838e-15,382,0.08533606183650821,,0.32459335074527446
1058,8,8,0,Si8O0,Si_only,-5080.112938060916,-38.595472441781006,0.20871275230645944,0.16529158203482205,0.4149095288617005,0.9157006295714911,9.999999999732445e-07,1.096959903211209e-15,382,0.09968238950112429,,0.20871275230645944
1059,8,8,0,Si8O0,Si_only,-5079.240329048278,-37.77151653619923,0.30119660319741476,0.22480233742434244,0.8109433561334403,1.1425084953037001,1.0000000001675335e-06,7.364386412590295e-16,382,0.09360075111905264,,0.30119660319741476
1060,8,8,0,Si8O0,Si_only,-5080.538715434381,-38.84123103844191,0.23803050823572627,0.20140688302986587,0.59242758687968,0.8819779963133056,1.414213562354883e-06,6.183017822721088e-16,382,0.12218473660155738,,0.23803050823572627
1061,8,8,0,Si8O0,Si_only,-5079.954623169425,-38.25009348581058,0.21657267245903475,0.17759202255182602,0.4073546669036895,0.9029513928164499,2.482534153247273e-16,4.577566798522237e-16,382,0.12306539756098989,,0.21657267245903475
1062,8,8,0,Si8O0,Si_only,-5079.470962688008,-38.03755872878794,0.2200337207351754,0.16805030887015052,0.6101426291423451,0.7880377117633183,8.326672684688674e-17,6.23728986632994e-16,382,0.0891746820116639,,0.2200337207351754
1063,8,8,0,Si8O0,Si_only,-5080.082943358272,-38.72439191151177,0.24254698635687766,0.17905101113502586,0.6565548088377078,0.6805226949004897,9.999999999177334e-07,2.0014830212433605e-16,382,0.0798181179542512,,0.24254698635687766
1064,8,8,0,Si8O0,Si_only,-5080.355485389675,-38.418288241074656,0.22327770114280993,0.18387625786281414,0.44768132532962146,0.6605986437136017,1.4142135623352571e-06,8.252325904466732e-16,382,0.1521488306842329,,0.22327770114280993
1065,8,8,0,Si8O0,Si_only,-5079.307418584464,-37.99179395245429,0.3021212892202036,0.2518163147669151,0.6015882150533381,1.1394790502752417,1.4142135624922663e-06,4.965068306494546e-16,382,0.07445226611046518,,0.3021212892202036
1066,8,8,0,Si8O0,Si_only,-5079.716434016252,-38.02314263769164,0.2566502385709877,0.2085798849923275,0.5536597214011381,1.2806194195968215,3.152427400121712e-16,1.3653937842860002e-15,382,0.1216606094292132,,0.2566502385709877
1067,8,8,0,Si8O0,Si_only,-5079.688886705667,-38.25360182830343,0.2194663869247476,0.17975741686971966,0.5158205600826594,0.6907400804010566,2.236067977464788e-06,3.2487068343022356e-16,382,0.08940979677963323,,0.2194663869247476
1068,8,8,0,Si8O0,Si_only,-5079.544061994854,-37.87486281034725,0.18812699484421383,0.15765767368888708,0.33329753567409304,1.212552850840789,9.999999996956888e-07,8.3820000221454525e-16,382,0.11864908517255213,,0.18812699484421383
1069,8,8,0,Si8O0,Si_only,-5079.445482490361,-38.0319049760712,0.2185940818141487,0.19772559189006642,0.39625372476020915,1.4322102858664092,1.732050807346264e-06,4.777265937854909e-16,382,0.08669637639548444,,0.2185940818141487
1070,8,8,0,Si8O0,Si_only,-5079.68749266636,-38.06414022909433,0.2857870747694094,0.23052021790749685,0.5912428171774875,1.1658738313514032,1.4142135619231078e-06,1.4432899320127035e-15,382,0.11291824176746701,,0.2857870747694094
1071,8,8,0,Si8O0,Si_only,-5079.772344706887,-38.191199229065845,0.1592246621885446,0.12948763821037132,0.42025427422789274,1.3003522693150626,1.414213561942734e-06,4.996003610813204e-16,382,0.10764237183690728,,0.1592246621885446
1072,8,8,0,Si8O0,Si_only,-5080.463276492564,-38.71183179190275,0.1752420986135226,0.14892857354192754,0.3534416628305539,1.0814685496110716,2.2360679772661855e-06,1.163749946033556e-15,382,0.12892977469181677,,0.1752420986135226
1073,8,8,0,Si8O0,Si_only,-5079.676844170725,-38.23010835136999,0.21017190514257172,0.15624902568625657,0.4767083842583075,1.554628027886789,1.4142135619427338e-06,2.465720107482118e-15,382,0.09084116452863444,,0.21017190514257172
1074,8,8,0,Si8O0,Si_only,-5079.593741278091,-38.25762365990717,0.18912804022002172,0.15911190288609592,0.4261105143235797,1.3146816347092205,9.999999998622222e-07,1.3597399555105183e-15,382,0.07701388938222653,,0.18912804022002172
1075,8,8,0,Si8O0,Si_only,-5079.695375804892,-38.47936745346807,0.27082168546115076,0.22390392488787603,0.5763450762241715,0.8436916243221168,1.0000000003618226e-06,1.047382306668854e-15,382,0.062000231037214526,,0.27082168546115076
1076,8,8,0,Si8O0,Si_only,-5079.989491703419,-38.421675614371345,0.25264228451533377,0.20666291507196913,0.547277833908862,0.9962067059018801,9.999999996956888e-07,4.002966042486721e-16,382,0.10597619824015503,,0.25264228451533377
1077,8,8,0,Si8O0,Si_only,-5079.763541551395,-38.050571821392786,0.36168988093165855,0.2621931321919732,0.9707348259135982,1.4910356919421117,2.236067978073009e-06,1.7867348644430382e-15,382,0.12412040335949115,,0.36168988093165855
1078,8,8,0,Si8O0,Si_only,-5080.163046195597,-38.53227512734507,0.24302391732764522,0.1993935375497555,0.5523728896146904,0.8266527881583154,1.414213561942734e-06,2.482534153247273e-16,382,0.1138455706407493,,0.24302391732764522
1079,8,8,0,Si8O0,Si_only,-5080.610090083581,-38.73812016464466,0.2482653872846449,0.19960189247741497,0.6390704478742886,0.9551906732958697,1.4142135625462382e-06,5.438959822042073e-16,382,0.14399542697623247,,0.2482653872846449
1080,8,8,0,Si8O0,Si_only,-5079.303580146351,-37.959366091593374,0.23408616029768262,0.1984215996066843,0.5171056239220078,0.8852523755155457,1.4142135622960048e-06,5.900916318210353e-16,382,0.07802594395392504,,0.23408616029768262
1081,8,8,0,Si8O0,Si_only,-5079.934850968169,-38.144571065195265,0.2175797988771745,0.17108446580734604,0.4383729607000845,0.9739603230220675,2.0000000000575113e-06,7.656716496459005e-16,382,0.13378417498087014,,0.2175797988771745
1082,8,8,0,Si8O0,Si_only,-5080.444227842062,-38.89880623020548,0.2879462649772552,0.2202038161302904,0.7106670089447511,0.8960371901868108,1.7320508076246928e-06,8.101585801848734e-16,382,0.10317688859127028,,0.2879462649772552
1083,8,8,0,Si8O0,Si_only,-5079.423029967582,-38.0389896678255,0.21983520505764237,0.1822761960133077,0.4710178600526025,1.3691395080259048,4.562817408008567e-16,1.5202354861220295e-15,382,0.08300422457875634,,0.21983520505764237
1084,8,8,0,Si8O0,Si_only,-5080.196092791241,-38.42741403340134,0.14132626286470426,0.10781102047455819,0.40491499513092033,0.794987286644861,1.0000000000842668e-06,3.973993651728112e-16,382,0.13108403183921702,,0.14132626286470426
1085,8,8,0,Si8O0,Si_only,-5079.060088174327,-37.55211395016358,0.2138167626225714,0.1804360023410887,0.43531139256685236,1.1676396590635136,1.000000000139778e-06,2.618455766672135e-16,382,0.09849596512959202,,0.2138167626225714
1086,8,8,0,Si8O0,Si_only,-5079.50329620928,-38.14871497117068,0.2307317172818648,0.15892734152193855,0.5937039369596638,0.7403403324934981,1.1102230246251565e-16,4.577566798522237e-16,382,0.07932184187287739,,0.2307317172818648
1087,8,8,0,Si8O0,Si_only,-5079.935271656196,-38.28439420915612,0.2246154064548922,0.17263311026290692,0.5956465058633146,1.1551274649650862,1.4142135622567524e-06,4.996003610813204e-16,382,0.11635886798921202,,0.2246154064548922
1088,8,8,0,Si8O0,Si_only,-5080.139357051379,-38.51776797231251,0.27159158727813426,0.20890510199555057,0.6237354584000883,0.7746615024498604,9.999999999177334e-07,4.47545209131181e-16,382,0.11269782199254141,,0.27159158727813426
1089,8,8,0,Si8O0,Si_only,-5079.666520715095,-38.39620174818035,0.29607128878879807,0.24089508864389617,0.7325490574452909,1.275276054500946,1.4142135626321028e-06,1.0190492755571723e-15,382,0.06878905797359103,,0.29607128878879807
1090,8,8,0,Si8O0,Si_only,-5079.489510512949,-37.9309346885741,0.22931984716528123,0.18790577660975857,0.48988988937779243,1.2070280044105577,1.4142135624922663e-06,3.3450938666784586e-16,382,0.10482116515606688,,0.22931984716528123
1091,8,8,0,Si8O0,Si_only,-5080.123365464041,-38.687404664973016,0.25500224457988496,0.20849648966033182,0.5781773378206494,0.8687349392931942,1.4142135626885277e-06,3.966717490021657e-16,382,0.08949428699269735,,0.25500224457988496
1092,8,8,0,Si8O0,Si_only,-5080.229271089992,-38.50739957130244,0.152642832363411,0.11375363532185219,0.37654565944071217,0.6002568970609584,1.4142135624530142e-06,3.554447978966673e-16,382,0.12523312694539168,,0.152642832363411
1093,8,8,0,Si8O0,Si_only,-5080.005533903936,-38.50439117498324,0.2242162454529588,0.19360249789505132,0.4830271413683961,0.600667630109059,1.2412670766236366e-16,6.804363002006077e-16,382,0.09764202822834367,,0.2242162454529588
1094,8,8,0,Si8O0,Si_only,-5079.902661259071,-38.46806671932135,0.23979508854929044,0.19082190872056293,0.6169890106274949,0.6534925437029676,9.99999999806711e-07,5.087681048627601e-16,382,0.0893235045778571,,0.23979508854929044
1095,8,8,0,Si8O0,Si_only,-5079.768217011742,-38.273505323659435,0.17384116295627583,0.1381295227168828,0.4304811643696964,1.1207065206277615,1.4142135627277803e-06,1.1226435567921847e-15,382,0.09683814811956548,,0.17384116295627583
1096,8,8,0,Si8O0,Si_only,-5080.344004089569,-38.94378953022701,0.27584027719771304,0.20273839866411322,0.8126537696069495,0.8558045231028715,1.4142135622175e-06,5.828670879282072e-16,382,0.08502600702699947,,0.27584027719771304
1097,8,8,0,Si8O0,Si_only,-5080.049588049454,-38.548704952980266,0.21611171195424597,0.1779790862023781,0.42677402470957737,0.9427879640659089,1.0000000004728449e-06,9.104505742017336e-16,382,0.09760957416837712,,0.21611171195424597
1098,8,8,0,Si8O0,Si_only,-5079.853242660913,-38.37697196950595,0.3066924062989979,0.237081545599799,0.6229727312264182,0.7927993380350362,1.000000000139778e-06,2.482534153247273e-16,382,0.09453302353504434,,0.3066924062989979
1099,8,8,0,Si8O0,Si_only,-5079.727757626375,-37.943222370993084,0.2489604024986277,0.18102091498004572,0.5848866895670639,0.8914863577109579,1.4142135622567524e-06,2.220446049250313e-16,382,0.1330660940319488,,0.2489604024986277
1100,8,8,0,Si8O0,Si_only,-5080.038055047716,-38.41681407044072,0.142619774899058,0.10974940678645116,0.325616687855778,0.9317591019509146,9.999999995291553e-07,7.021666937153402e-16,382,0.11265430926858055,,0.142619774899058
1101,8,8,0,Si8O0,Si_only,-5080.00795762209,-38.28676889565249,0.18212349371663664,0.1381954876591981,0.3896808174798627,0.8815517002147643,9.999999999177334e-07,2.607399605677454e-16,382,0.125147777913849,,0.18212349371663664
1102,8,8,0,Si8O0,Si_only,-5080.183388203276,-38.36489208588584,0.19586713797986618,0.16199437590249333,0.43839723457161583,0.8474439854130724,1.0000000000842668e-06,5.33167196845001e-16,382,0.13731120178298628,,0.19586713797986618
1103,8,8,0,Si8O0,Si_only,-5080.127098594089,-38.54620467623948,0.21403964073756143,0.18167451158199466,0.41401224322114505,0.6075731533334758,7.850462293418876e-17,3.775166431889533e-16,382,0.1076109268404144,,0.21403964073756143
1104,8,8,0,Si8O0,Si_only,-5079.769358257272,-38.15696738820042,0.23309989724138416,0.17309183105657652,0.4864220516671951,0.8292073529076076,9.999999994736442e-07,2.9893669801409083e-16,382,0.1115480457431488,,0.23309989724138416
1105,8,8,0,Si8O0,Si_only,-5080.238181458346,-38.7827732044761,0.2340698445355727,0.19149825444915125,0.5292827263498501,0.8846691531063322,2.236067977315836e-06,4.47545209131181e-16,382,0.09192521884293559,,0.2340698445355727
1106,8,8,0,Si8O0,Si_only,-5079.545879987554,-38.29027829940076,0.3049438010493758,0.2566094138376928,0.6535979009965671,1.1776932048213824,2.2360679775144385e-06,1.0175362097255202e-15,382,0.0669493981283793,,0.3049438010493758
1107,8,8,0,Si8O0,Si_only,-5080.149696969898,-38.469508672014015,0.16086317938420414,0.12129139395148432,0.35661484327483656,1.0283234467457616,1.4142135623941355e-06,2.2887833992611187e-16,382,0.12002272434474026,,0.16086317938420414
1108,8,8,0,Si8O0,Si_only,-5081.703330510731,-39.8667096644938,0.34102263901679414,0.24817139983267722,0.8739090567111865,0.7422557067817835,9.999999999732445e-07,1.6711069443220838e-16,382,0.13957679288881497,,0.34102263901679414
1109,8,8,0,Si8O0,Si_only,-5079.995537529167,-38.26700448346954,0.20959506035939676,0.17997620103860304,0.43371593215016563,0.933706297961204,1.4142135620997432e-06,5.23691153334427e-16,382,0.12606581782144488,,0.20959506035939676
1110,8,8,0,Si8O0,Si_only,-5080.80428209909,-38.99418836717072,0.19746616087875057,0.17956324949696575,0.3548693292139895,0.6476792003261208,2.4494897427403033e-06,8.010741897413915e-16,382,0.13626090359916798,,0.19746616087875057
1111,8,8,0,Si8O0,Si_only,-5081.060339200725,-39.20143263111278,0.232203840744507,0.1926724339410666,0.6088278552664104,0.47207052454863674,1.7320508074826928e-06,3.954560803480502e-16,382,0.14236250831075115,,0.232203840744507
1112,8,8,0,Si8O0,Si_only,-5080.178121983738,-38.469892414854705,0.22103009725630918,0.17474123605262745,0.5043311105823389,1.251111112187466,1.7320508072601313e-06,1.0781498295677965e-15,382,0.12352788321956609,,0.22103009725630918
1113,8,8,0,Si8O0,Si_only,-5080.181176869991,-38.65010789707654,0.2763719839293478,0.22198216430603554,0.7196697949188406,1.0551372898431077,9.999999999177334e-07,9.155133597044475e-16,382,0.10138280872349537,,0.2763719839293478
1114,8,8,0,Si8O0,Si_only,-5080.74907006079,-38.98146527216027,0.2679774376713801,0.21558230000795006,0.6028965995687308,0.7441465050064067,2.4494897426439884e-06,4.1910000110727263e-16,382,0.13094978568786786,,0.2679774376713801
1115,8,8,0,Si8O0,Si_only,-5079.85518841107,-38.40880729260751,0.18409684441849555,0.15030104600545313,0.4491903222158877,1.1865408684882253,1.0000000000478376e-06,1.5513355725007694e-15,382,0.09079682691704605,,0.18409684441849555
1116,8,8,0,Si8O0,Si_only,-5080.712545169727,-39.04159322269259,0.30929637388665,0.2617598078071342,0.6301223790189634,1.1888852954301352,1.4142135630417987e-06,5.23691153334427e-16,382,0.11886818048845527,,0.30929637388665
1117,8,8,0,Si8O0,Si_only,-5080.634302502752,-38.69455775570939,0.23270635848055504,0.1929595415463071,0.4718029440436269,1.0141770552251548,1.4142135622567524e-06,7.108895957933346e-16,382,0.15246728048950509,,0.23270635848055504
1118,8,8,0,Si8O0,Si_only,-5080.242932566346,-38.75532512250744,0.2539576018405355,0.21689721446751475,0.565040031408593,1.0213778820567383,1.7320508076507331e-06,7.2377686124476805e-16,382,0.09595011758903826,,0.2539576018405355
