line_time_seconds,applied_shear_Pa,mean_bow_m,phase
1.2559722227164526e-07,-4605.387109582347,7.266089286404341e-11,cyclic
1.2564327919217024e-07,-4713.967368259935,6.967707028942042e-11,cyclic
1.2568933611269525e-07,-4821.837720791259,6.668275460430223e-11,cyclic
1.2573539303322024e-07,-4928.981922297821,6.367839674162116e-11,cyclic
1.2578144995374522e-07,-5035.383837257168,6.06644491466183e-11,cyclic
1.258275068742702e-07,-5141.02744193216,5.764136570871534e-11,cyclic
1.258735637947952e-07,-5245.896826784643,5.460960169315825e-11,cyclic
1.259196207153202e-07,-5349.976198870997,5.15696136724541e-11,cyclic
1.2596567763584518e-07,-5453.24988422044,4.8521859457620805e-11,cyclic
1.2601173455637017e-07,-5555.70233019601,4.5466798029230604e-11,cyclic
1.2605779147689515e-07,-5657.31810783613,4.2404889468297216e-11,cyclic
1.2610384839742014e-07,-5758.081914178461,3.933659488698735e-11,cyclic
1.2614990531794515e-07,-5857.978574564408,3.6262376359176945e-11,cyclic
1.2619596223847013e-07,-5956.993044924306,3.3182696850872294e-11,cyclic
1.2624201915899511e-07,-6055.110414043238,3.0098020150477445e-11,cyclic
1.262880760795201e-07,-6152.315905806262,2.7008810798957133e-11,cyclic
1.2633413300004508e-07,-6248.594881423866,2.3915534019876704e-11,cyclic
1.263801899205701e-07,-6343.932841636468,2.081865564933927e-11,cyclic
1.2642624684109508e-07,-6438.315428897937,1.771864206583994e-11,cyclic
1.2647230376162006e-07,-6531.728429537747,1.46159601200198e-11,cyclic
1.2651836068214504e-07,-6624.1577759017055,1.1511077064367296e-11,cyclic
1.2656441760267003e-07,-6715.589548470182,8.404460482849952e-12,cyclic
1.2661047452319504e-07,-6806.009977954538,5.296578220496134e-12,cyclic
1.2665653144372002e-07,-6895.4054473706865,2.1878983129464504e-12,cyclic
1.26702588364245e-07,-6983.762494089755,-9.21111084041451e-13,cyclic
1.2674864528477e-07,-7071.067811865459,-4.029981765088193e-12,cyclic
1.2679470220529497e-07,-7157.30825283813,-7.1382455457045424e-12,cyclic
1.2684075912581998e-07,-7242.470829514671,-1.024543433279999e-11,cyclic
1.2688681604634497e-07,-7326.54271672414,-1.3351080195168862e-11,cyclic
1.2693287296686995e-07,-7409.511253549611,-1.6454715433969487e-11,cyclic
1.2697892988739494e-07,-7491.363945234573,-1.955587265315094e-11,cyclic
1.2702498680791992e-07,-7572.0884650647895,-2.2654084829842967e-11,cyclic
1.2707104372844493e-07,-7651.672656224633,-2.5748885384689602e-11,cyclic
1.2711710064896991e-07,-7730.1045336273755,-2.883980825210746e-11,cyclic
1.271631575694949e-07,-7807.372285720915,-3.19263879504837e-11,cyclic
1.2720921449001988e-07,-7883.464276266041,-3.5008159652269085e-11,cyclic
1.2725527141054487e-07,-7958.369046088779,-3.8084659253980974e-11,cyclic
1.2730132833106988e-07,-8032.075314806486,-4.11554234460972e-11,cyclic
1.2734738525159486e-07,-8104.57198252595,-4.42199897828224e-11,cyclic
1.2739344217211984e-07,-8175.848131515806,-4.727789675174021e-11,cyclic
1.2743949909264483e-07,-8245.89302785023,-5.0328683843309e-11,cyclic
1.274855560131698e-07,-8314.696123025436,-5.3371891620214425e-11,cyclic
1.2753161293369482e-07,-8382.247055548372,-5.6407061786560595e-11,cyclic
1.275776698542198e-07,-8448.535652497068,-5.94337372568817e-11,cyclic
1.276237267747448e-07,-8513.55193105262,-6.245146222498641e-11,cyclic
1.2766978369526977e-07,-8577.286100002695,-6.545978223259452e-11,cyclic
1.2771584061579476e-07,-8639.728561215848,-6.845824423777843e-11,cyclic
1.2776189753631977e-07,-8700.869911087104,-7.144639668319075e-11,cyclic
1.2780795445684475e-07,-8760.70094195406,-7.44237895640617e-11,cyclic
1.2785401137736974e-07,-8819.212643483552,-7.73899744959765e-11,cyclic
1.2790006829789472e-07,-8876.396204028548,-8.034450478239493e-11,cyclic
1.279461252184197e-07,-8932.243011955134,-8.328693548192345e-11,cyclic
1.279921821389447e-07,-8986.744656939525,-8.62168234753218e-11,cyclic
1.280382390594697e-07,-9039.892931234426,-8.913372753223646e-11,cyclic
1.2808429597999468e-07,-9091.679830905223,-9.203720837764311e-11,cyclic
1.2813035290051967e-07,-9142.09755703531,-9.492682875800758e-11,cyclic
1.2817640982104465e-07,-9191.138516900559,-9.780215350712932e-11,cyclic
1.2822246674156963e-07,-9238.795325112855,-1.0066274961167757e-10,cyclic
1.2826852366209464e-07,-9285.060804732173,-1.0350818627640218e-10,cyclic
1.2831458058261963e-07,-9329.927988347385,-1.0633803498900536e-10,cyclic
1.283606375031446e-07,-9373.39011912575,-1.0915186958468129e-10,cyclic
1.284066944236696e-07,-9415.44065183019,-1.1194926631028987e-10,cyclic
1.2845275134419458e-07,-9456.0732538052,-1.147298038881739e-10,cyclic
1.284988082647196e-07,-9495.28180593038,-1.174930635796028e-10,cyclic
1.2854486518524457e-07,-9533.060403541933,-1.202386292478291e-10,cyclic
1.2859092210576956e-07,-9569.403357322088,-1.2296608742076303e-10,cyclic
1.2863697902629454e-07,-9604.30519415564,-1.256750273532362e-10,cyclic
1.2868303594681953e-07,-9637.760657954386,-1.2836504108885904e-10,cyclic
1.2872909286734454e-07,-9669.76471044853,-1.3103572352145873e-10,cyclic
1.2877514978786952e-07,-9700.312531945434,-1.3368667245608231e-10,cyclic
1.288212067083945e-07,-9729.399522055599,-1.3631748866957223e-10,cyclic
1.288672636289195e-07,-9757.02130038527,-1.3892777597068362e-10,cyclic
1.2891332054944447e-07,-9783.173707196265,-1.4151714125975037e-10,cyclic
1.2895937746996948e-07,-9807.852804032309,-1.4408519458788527e-10,cyclic
1.2900543439049447e-07,-9831.054874312158,-1.4663154921570135e-10,cyclic
1.2905149131101945e-07,-9852.77642388941,-1.4915582167155877e-10,cyclic
1.2909754823154443e-07,-9873.014181578572,-1.5165763180931065e-10,cyclic
1.2914360515206942e-07,-9891.7650996478,-1.5413660286555273e-10,cyclic
1.2918966207259443e-07,-9909.026354277803,-1.5659236151636296e-10,cyclic
1.292357189931194e-07,-9924.795345987095,-1.5902453793352002e-10,cyclic
1.292817759136444e-07,-9939.069700023558,-1.6143276584020257e-10,cyclic
1.2932783283416938e-07,-9951.847266721968,-1.6381668256614598e-10,cyclic
1.2937388975469436e-07,-9963.12612182778,-1.6617592910225998e-10,cyclic
1.2941994667521937e-07,-9972.904566786903,-1.68510150154695e-10,cyclic
1.2946600359574436e-07,-9981.18112900149,-1.708189941983451e-10,cyclic
1.2951206051626934e-07,-9987.954562051724,-1.731021135297906e-10,cyclic
1.2955811743679433e-07,-9993.223845883495,-1.7535916431965817e-10,cyclic
1.296041743573193e-07,-9996.988186962042,-1.775898066644008e-10,cyclic
1.2965023127784432e-07,-9999.247018391445,-1.7979370463748695e-10,cyclic
1.296962881983693e-07,-10000.0,-1.8197052633998746e-10,cyclic
1.297423451188943e-07,-9999.247018391445,-1.8411994395056143e-10,cyclic
1.2978840203941927e-07,-9996.988186962042,-1.8624163377482272e-10,cyclic
1.2983445895994426e-07,-9993.223845883496,-1.8833527629408818e-10,cyclic
1.2988051588046927e-07,-9987.954562051724,-1.9040055621349565e-10,cyclic
1.2992657280099425e-07,-9981.18112900149,-1.924371625094853e-10,cyclic
1.2997262972151923e-07,-9972.9045667869,-1.9444478847664055e-10,cyclic
1.3001868664204422e-07,-9963.126121827781,-1.9642313177387542e-10,cyclic
1.300647435625692e-07,-9951.84726672197,-1.9837189446996618e-10,cyclic
1.301108004830942e-07,-9939.069700023561,-2.0029078308841913e-10,cyclic
1.301568574036192e-07,-9924.795345987099,-2.021795086516662e-10,cyclic
1.3020291432414418e-07,-9909.026354277798,-2.040377867245849e-10,cyclic
1.3024897124466916e-07,-9891.765099647815,-2.05865337457333e-10,cyclic
1.3029502816519415e-07,-9873.014181578588,-2.0766188562749224e-10,cyclic
1.3034108508571913e-07,-9852.776423889427,-2.0942716068151631e-10,cyclic
1.3038714200624414e-07,-9831.054874312164,-2.1116089677547551e-10,cyclic
1.3043319892676913e-07,-9807.852804032302,-2.128628328150911e-10,cyclic
1.304792558472941e-07,-9783.173707196285,-2.1453271249505575e-10,cyclic
1.305253127678191e-07,-9757.021300385293,-2.16170284337632e-10,cyclic
1.3057136968834408e-07,-9729.399522055623,-2.177753017305238e-10,cyclic
1.306174266088691e-07,-9700.312531945441,-2.1934752296401547e-10,cyclic
1.3066348352939407e-07,-9669.764710448519,-2.2088671126737238e-10,cyclic
1.3070954044991906e-07,-9637.760657954412,-2.223926348444976e-10,cyclic
1.3075559737044404e-07,-9604.305194155668,-2.2386506690883976e-10,cyclic
1.3080165429096902e-07,-9569.403357322097,-2.253037857175457e-10,cyclic
1.3084771121149403e-07,-9533.060403541942,-2.2670857460485494e-10,cyclic
1.3089376813201902e-07,-9495.281805930366,-2.2807922201472865e-10,cyclic
1.30939825052544e-07,-9456.073253805233,-2.2941552153270815e-10,cyclic
1.3098588197306899e-07,-9415.440651830222,-2.3071727191700145e-10,cyclic
1.3103193889359397e-07,-9373.39011912576,-2.3198427712878894e-10,cyclic
1.3107799581411898e-07,-9329.927988347396,-2.332163463617457e-10,cyclic
1.3112405273464396e-07,-9285.060804732157,-2.3441329407077783e-10,cyclic
1.3117010965516895e-07,-9238.795325112864,-2.355749399999627e-10,cyclic
1.3121616657569393e-07,-9191.138516900568,-2.367011092096965e-10,cyclic
1.3126222349621892e-07,-9142.097557035322,-2.3779163210303835e-10,cyclic
1.3130828041674393e-07,-9091.679830905234,-2.388463444512514e-10,cyclic
1.313543373372689e-07,-9039.892931234437,-2.3986508741853636e-10,cyclic
1.314003942577939e-07,-8986.744656939538,-2.408477075859493e-10,cyclic
1.3144645117831888e-07,-8932.243011955146,-2.417940569745073e-10,cyclic
1.3149250809884386e-07,-8876.396204028559,-2.4270399306747335e-10,cyclic
1.3153856501936887e-07,-8819.212643483532,-2.435773788318182e-10,cyclic
1.3158462193989386e-07,-8760.700941954075,-2.4441408273885985e-10,cyclic
1.3163067886041884e-07,-8700.869911087117,-2.4521397878406644e-10,cyclic
1.3167673578094382e-07,-8639.728561215863,-2.459769465060362e-10,cyclic
1.317227927014688e-07,-8577.286100002746,-2.4670287100463634e-10,cyclic
1.3176884962199382e-07,-8513.551931052632,-2.4739164295830726e-10,cyclic
1.318149065425188e-07,-8448.535652497045,-2.4804315864052703e-10,cyclic
1.3186096346304379e-07,-8382.247055548387,-2.486573199354301e-10,cyclic
1.3190702038356877e-07,-8314.696123025451,-2.492340343525844e-10,cyclic
1.3195307730409375e-07,-8245.893027850285,-2.497732150409199e-10,cyclic
1.3199913422461876e-07,-8175.8481315158215,-2.5027478080180767e-10,cyclic
1.3204519114514375e-07,-8104.571982525925,-2.5073865610129044e-10,cyclic
1.3209124806566873e-07,-8032.07531480646,-2.511647710814537e-10,cyclic
1.3213730498619372e-07,-7958.369046088838,-2.5155306157094875e-10,cyclic
1.321833619067187e-07,-7883.4642762661015,-2.5190346909465597e-10,cyclic
1.322294188272437e-07,-7807.372285720931,-2.5221594088249045e-10,cyclic
1.322754757477687e-07,-7730.104533627347,-2.5249042987735225e-10,cyclic
1.3232153266829368e-07,-7651.672656224605,-2.527268947422071e-10,cyclic
1.3236758958881866e-07,-7572.088465064852,-2.5292529986631637e-10,cyclic
1.3241364650934365e-07,-7491.363945234639,-2.530856153705981e-10,cyclic
1.3245970342986866e-07,-7409.511253549581,-2.5320781711212627e-10,cyclic
1.3250576035039364e-07,-7326.54271672411,-2.5329188668776974e-10,cyclic
1.3255181727091862e-07,-7242.47082951469,-2.533378114369589e-10,cyclic
1.325978741914436e-07,-7157.308252838199,-2.5334558444359545e-10,cyclic
1.326439311119686e-07,-7071.067811865479,-2.53315204537093e-10,cyclic
1.326899880324936e-07,-6983.762494089722,-2.5324667629255274e-10,cyclic
1.3273604495301859e-07,-6895.405447370654,-2.531400100300783e-10,cyclic
1.3278210187354357e-07,-6806.009977954558,-2.529952218132156e-10,cyclic
1.3282815879406855e-07,-6715.589548470202,-2.5281233344653727e-10,cyclic
1.3287421571459354e-07,-6624.157775901726,-2.525913724723589e-10,cyclic
1.3292027263511852e-07,-6531.7284295378195,-2.5233237216659014e-10,cyclic
1.3296632955564353e-07,-6438.315428897904,-2.5203537153372334e-10,cyclic
1.3301238647616852e-07,-6343.932841636434,-2.5170041530096393e-10,cyclic
1.330584433966935e-07,-6248.594881423888,-2.513275539114869e-10,cyclic
1.3310450031721848e-07,-6152.315905806283,-2.5091684351684614e-10,cyclic
1.3315055723774347e-07,-6055.110414043315,-2.5046834596851655e-10,cyclic
1.3319661415826848e-07,-5956.993044924327,-2.4998212880857767e-10,cyclic
1.3324267107879346e-07,-5857.978574564372,-2.4945826525954814e-10,cyclic
1.3328872799931845e-07,-5758.081914178483,-2.488968342133501e-10,cyclic
1.3333478491984343e-07,-5657.318107836152,-2.4829792021943416e-10,cyclic
1.3338084184036841e-07,-5555.702330196091,-2.4766161347204465e-10,cyclic
1.3342689876089342e-07,-5453.249884220463,-2.469880097966358e-10,cyclic
1.334729556814184e-07,-5349.976198870961,-2.462772106354463e-10,cyclic
1.335190126019434e-07,-5245.896826784726,-2.455293230322139e-10,cyclic
1.3356506952246838e-07,-5141.027441932244,-2.447444596160607e-10,cyclic
1.3361112644299336e-07,-5035.383837257253,-2.439227385845302e-10,cyclic
1.3365718336351837e-07,-4928.981922297845,-2.4306428368578573e-10,cyclic
1.3370324028404335e-07,-4821.837720791221,-2.4216922419998024e-10,cyclic
1.3374929720456834e-07,-4713.9673682600205,-2.412376949197788e-10,cyclic
1.3379535412509332e-07,-4605.387109582434,-2.402698361300645e-10,cyclic
1.338414110456183e-07,-4496.113296546088,-2.392657935868107e-10,cyclic
1.3388746796614332e-07,-4386.162385385287,-2.3822571849513e-10,cyclic
1.339335248866683e-07,-4275.55093430282,-2.3714976748650853e-10,cyclic
1.3397958180719328e-07,-4164.295600976424,-2.360381025952091e-10,cyclic
1.3402563872771827e-07,-4052.413140049939,-2.348908912338752e-10,cyclic
1.3407169564824325e-07,-3939.9204006105097,-2.337083061683181e-10,cyclic
1.3411775256876826e-07,-3826.8343236509145,-2.3249052549149694e-10,cyclic
1.3416380948929325e-07,-3713.1719395183804,-2.3123773259670587e-10,cyclic
1.3420986640981823e-07,-3598.950365349941,-2.2995011614994503e-10,cyclic
1.3425592333034321e-07,-3484.1868024943933,-2.28627870061515e-10,cyclic
1.343019802508682e-07,-3368.898533922236,-2.2727119345681307e-10,cyclic
1.343480371713932e-07,-3253.102921622653,-2.2588029064634396e-10,cyclic
1.343940940919182e-07,-3136.8174039889263,-2.2445537109495828e-10,cyclic
1.3444015101244318e-07,-3020.0594931922797,-2.2299664939029745e-10,cyclic
1.3448620793296816e-07,-2902.8467725446108,-2.2150434521048454e-10,cyclic
1.3453226485349314e-07,-2785.196893850574,-2.1997868329103995e-10,cyclic
1.3457832177401815e-07,-2667.127574749014,-2.184198933910351e-10,cyclic
1.3462437869454314e-07,-2548.6565960451635,-2.168282102584989e-10,cyclic
1.3467043561506812e-07,-2429.8017990326443,-2.1520387359505463e-10,cyclic
1.347164925355931e-07,-2310.581082806704,-2.1354712801982904e-10,cyclic
1.347625494561181e-07,-2191.0124015687475,-2.1185822303261167e-10,cyclic
1.348086063766431e-07,-2071.113761922153,-2.1013741297627955e-10,cyclic
1.3485466329716808e-07,-1950.9032201612374,-2.0838495699850117e-10,cyclic
1.3490072021769307e-07,-1830.3988795514217,-2.0660111901269898e-10,cyclic
1.3494677713821805e-07,-1709.6188876030117,-2.0478616765831212e-10,cyclic
1.3499283405874304e-07,-1588.581433338671,-2.0294037626033867e-10,cyclic
1.3503889097926805e-07,-1467.3047445535915,-2.010640227881718e-10,cyclic
1.3508494789979303e-07,-1345.807085071223,-1.9915738981374658e-10,cyclic
1.3513100482031801e-07,-1224.1067519921805,-1.9722076446897387e-10,cyclic
1.35177061740843e-07,-1102.2220729388364,-1.9525443840250713e-10,cyclic
1.3522311866136798e-07,-980.1714032956697,-1.9325870773581929e-10,cyclic
1.35269175581893e-07,-857.9731234443791,-1.9123387301860575e-10,cyclic
1.3531523250241798e-07,-735.6456359966415,-1.8918023918353106e-10,cyclic
1.3536128942294296e-07,-613.207363022111,-1.8709811550029503e-10,cyclic
1.3540734634346794e-07,-490.6767432741925,-1.849878155290656e-10,cyclic
1.3545340326399293e-07,-368.0722294136588,-1.8284965707325615e-10,cyclic
1.354994601845179e-07,-245.4122852291805,-1.8068396213166533e-10,cyclic
1.3554551710504292e-07,-122.71538285717295,-1.784910568499832e-10,cyclic
1.355915740255679e-07,-3.1847006584197066e-11,-1.7627127147168343e-10,cyclic
1.356376309460929e-07,122.71538285718032,-1.7402494028827652e-10,cyclic
1.3568368786661787e-07,245.41228522904578,-1.7175240158897634e-10,cyclic
1.3572974478714286e-07,368.0722294135242,-1.6945399760975184e-10,cyclic
1.3577580170766787e-07,490.67674327419985,-1.6713007448178605e-10,cyclic
1.3582185862819285e-07,613.2073630220475,-1.6478098217935805e-10,cyclic
1.3586791554871784e-07,735.6456359966488,-1.624070744671259e-10,cyclic
1.3591397246924282e-07,857.9731234443863,-1.6000870884685922e-10,cyclic
1.359600293897678e-07,980.1714032956063,-1.5758624650359845e-10,cyclic
1.3600608631029281e-07,1102.2220729388437,-1.5514005225125993e-10,cyclic
1.360521432308178e-07,1224.1067519921173,-1.5267049447770452e-10,cyclic
1.3609820015134278e-07,1345.80708507123,-1.5017794508924686e-10,cyclic
1.3614425707186776e-07,1467.3047445535985,-1.4766277945465671e-10,cyclic
1.3619031399239275e-07,1588.5814333386083,-1.4512537634862704e-10,cyclic
1.3623637091291776e-07,1709.6188876030187,-1.4256611789473028e-10,cyclic
1.3628242783344274e-07,1830.398879551429,-1.3998538950788008e-10,cyclic
1.3632848475396773e-07,1950.9032201613145,-1.3738357983627668e-10,cyclic
1.363745416744927e-07,2071.1137619221604,-1.347610807028864e-10,cyclic
1.364205985950177e-07,2191.0124015686856,-1.321182870464326e-10,cyclic
1.364666555155427e-07,2310.5810828067115,-1.2945559686191672e-10,cyclic
1.365127124360677e-07,2429.8017990326516,-1.267734111406907e-10,cyclic
1.3655876935659267e-07,2548.6565960451708,-1.2407213381005611e-10,cyclic
1.3660482627711766e-07,2667.1275747489526,-1.2135217167244285e-10,cyclic
1.3665088319764264e-07,2785.1968938505124,-1.1861393434414415e-10,cyclic
1.3669694011816765e-07,2902.8467725446853,-1.1585783419362744e-10,cyclic
1.3674299703869264e-07,3020.059493192287,-1.130842862794419e-10,cyclic
1.3678905395921762e-07,3136.817403988933,-1.1029370828769931e-10,cyclic
1.368351108797426e-07,3253.1029216225925,-1.0748652046918078e-10,cyclic
1.368811678002676e-07,3368.8985339221763,-1.0466314557604605e-10,cyclic
1.369272247207926e-07,3484.1868024944,-1.0182400879816682e-10,cyclic
1.3697328164131758e-07,3598.950365349882,-9.896953769910278e-11,cyclic
1.3701933856184256e-07,3713.1719395183873,-9.610016215169984e-11,cyclic
1.3706539548236755e-07,3826.834323650856,-9.321631427336105e-11,cyclic
1.3711145240289253e-07,3939.920400610451,-9.031842836096924e-11,cyclic
1.3715750932341754e-07,4052.413140049946,-8.740694082548147e-11,cyclic
1.3720356624394253e-07,4164.295600976366,-8.448229012621542e-11,cyclic
1.372496231644675e-07,4275.550934302826,-8.154491670480669e-11,cyclic
1.372956800849925e-07,4386.16238538523,-7.8595262918888e-11,cyclic
1.3734173700551748e-07,4496.113296546031,-7.563377297546982e-11,cyclic
